level,beam_id,element_tag,L,xloc,load_kN,k,s_m
L1,L1_V010,2010,4.635,0.674217907,0.500162835,62,3.125
L1,L1_V010,2010,4.635,0.685005394,0.500162835,63,3.175
L1,L1_V010,2010,4.635,0.69579288,0.500162835,64,3.225
L1,L1_V010,2010,4.635,0.706580367,0.500162835,65,3.275
L1,L1_V010,2010,4.635,0.717367853,0.500162835,66,3.325
L1,L1_V010,2010,4.635,0.72815534,0.500162835,67,3.375
L1,L1_V010,2010,4.635,0.738942826,0.500162835,68,3.425
L1,L1_V010,2010,4.635,0.749730313,0.500162835,69,3.475
L1,L1_V010,2010,4.635,0.760517799,0.500162835,70,3.525
L1,L1_V010,2010,4.635,0.771305286,0.500162835,71,3.575
L1,L1_V010,2010,4.635,0.782092772,0.500162835,72,3.625
L1,L1_V010,2010,4.635,0.792880259,0.500162835,73,3.675
L1,L1_V010,2010,4.635,0.803667745,0.500162835,74,3.725
L1,L1_V010,2010,4.635,0.814455232,0.500162835,75,3.775
L1,L1_V010,2010,4.635,0.825242718,0.500162835,76,3.825
L1,L1_V010,2010,4.635,0.836030205,0.500162835,77,3.875
L1,L1_V010,2010,4.635,0.846817691,0.500162835,78,3.925
L1,L1_V010,2010,4.635,0.857605178,0.500162835,79,3.975
L1,L1_V010,2010,4.635,0.868392665,0.500162835,80,4.025
L1,L1_V010,2010,4.635,0.879180151,0.500162835,81,4.075
L1,L1_V010,2010,4.635,0.889967638,0.500162835,82,4.125
L1,L1_V010,2010,4.635,0.900755124,0.500162835,83,4.175
L1,L1_V010,2010,4.635,0.911542611,0.500162835,84,4.225
L1,L1_V010,2010,4.635,0.922330097,0.500162835,85,4.275
L1,L1_V010,2010,4.635,0.933117584,0.500162835,86,4.325
L1,L1_V010,2010,4.635,0.94390507,0.500162835,87,4.375
L1,L1_V010,2010,4.635,0.954692557,0.500162835,88,4.425
L1,L1_V010,2010,4.635,0.965480043,0.500162835,89,4.475
L1,L1_V010,2010,4.635,0.97626753,0.500162835,90,4.525
L1,L1_V010,2010,4.635,0.987055016,0.500162835,91,4.575
L1,L1_V010,2010,4.635,0.997842503,0.500162835,92,4.625
L1,L1_V30_03,2083,1.85,0.013513514,0.469013511,0,0.025
L1,L1_V30_03,2083,1.85,0.040540541,0.484142979,1,0.075
L1,L1_V30_03,2083,1.85,0.067567568,0.499272447,2,0.125
L1,L1_V30_03,2083,1.85,0.094594595,0.514401915,3,0.175
L1,L1_V30_03,2083,1.85,0.121621622,0.499272447,4,0.225
L1,L1_V30_03,2083,1.85,0.148648649,0.484142979,5,0.275
L1,L1_V30_03,2083,1.85,0.175675676,0.469013511,6,0.325
L1,L1_V30_03,2083,1.85,0.202702703,0.453884043,7,0.375
L1,L1_V30_03,2083,1.85,0.22972973,0.438754575,8,0.425
L1,L1_V30_03,2083,1.85,0.256756757,0.423625107,9,0.475
L1,L1_V30_03,2083,1.85,0.283783784,0.408495639,10,0.525
L1,L1_V30_03,2083,1.85,0.310810811,0.393366171,11,0.575
L1,L1_V30_03,2083,1.85,0.337837838,0.378236702,12,0.625
L1,L1_V30_03,2083,1.85,0.364864865,0.363107234,13,0.675
L1,L1_V30_03,2083,1.85,0.391891892,0.347977766,14,0.725
L1,L1_V30_03,2083,1.85,0.418918919,0.332848298,15,0.775
L1,L1_V30_03,2083,1.85,0.445945946,0.31771883,16,0.825
L1,L1_V30_03,2083,1.85,0.472972973,0.302589362,17,0.875
L1,L1_V30_03,2083,1.85,0.5,0.287459894,18,0.925
L1,L1_V30_03,2083,1.85,0.527027027,0.272330426,19,0.975
L1,L1_V30_03,2083,1.85,0.554054054,0.257200958,20,1.025
L1,L1_V30_03,2083,1.85,0.581081081,0.24207149,21,1.075
L1,L1_V30_03,2083,1.85,0.608108108,0.226942021,22,1.125
L1,L1_V30_03,2083,1.85,0.635135135,0.211812553,23,1.175
L1,L1_V30_03,2083,1.85,0.662162162,0.196683085,24,1.225
L1,L1_V30_03,2083,1.85,0.689189189,0.181553617,25,1.275
L1,L1_V30_03,2083,1.85,0.716216216,0.166424149,26,1.325
L1,L1_V30_03,2083,1.85,0.743243243,0.151294681,27,1.375
L1,L1_V30_03,2083,1.85,0.77027027,0.136165213,28,1.425
L1,L1_V30_03,2083,1.85,0.797297297,0.121035745,29,1.475
L1,L1_V30_03,2083,1.85,0.824324324,0.105906277,30,1.525
L1,L1_V30_03,2083,1.85,0.851351351,0.090776809,31,1.575
L1,L1_V30_03,2083,1.85,0.878378378,0.07564734,32,1.625
L1,L1_V30_03,2083,1.85,0.905405405,0.060517872,33,1.675
L1,L1_V30_03,2083,1.85,0.932432432,0.045388404,34,1.725
L1,L1_V30_03,2083,1.85,0.959459459,0.030258936,35,1.775
L1,L1_V30_03,2083,1.85,0.986486486,0.015129468,36,1.825
L1,L1_V40_03,2099,2.985,0.008375209,0.514402065,0,0.025
L1,L1_V40_03,2099,2.985,0.025125628,0.514402065,1,0.075
L1,L1_V40_03,2099,2.985,0.041876047,0.514402065,2,0.125
L1,L1_V40_03,2099,2.985,0.058626466,0.514402065,3,0.175
L1,L1_V40_03,2099,2.985,0.075376884,0.514402065,4,0.225
L1,L1_V40_03,2099,2.985,0.092127303,0.514402065,5,0.275
L1,L1_V40_03,2099,2.985,0.108877722,0.514402065,6,0.325
L1,L1_V40_03,2099,2.985,0.125628141,0.514402065,7,0.375
L1,L1_V40_03,2099,2.985,0.142378559,0.514402065,8,0.425
L1,L1_V40_03,2099,2.985,0.159128978,0.514402065,9,0.475
L1,L1_V40_03,2099,2.985,0.175879397,0.514402065,10,0.525
L1,L1_V40_03,2099,2.985,0.192629816,0.514402065,11,0.575
L1,L1_V40_03,2099,2.985,0.209380235,0.514402065,12,0.625
L1,L1_V40_03,2099,2.985,0.226130653,0.514402065,13,0.675
L1,L1_V40_03,2099,2.985,0.242881072,0.514402065,14,0.725
L1,L1_V40_03,2099,2.985,0.259631491,0.514402065,15,0.775
L1,L1_V40_03,2099,2.985,0.27638191,0.514402065,16,0.825
L1,L1_V40_03,2099,2.985,0.293132328,0.514402065,17,0.875
L1,L1_V40_03,2099,2.985,0.309882747,0.514402065,18,0.925
L1,L1_V40_03,2099,2.985,0.326633166,0.514402065,19,0.975
L1,L1_V40_03,2099,2.985,0.343383585,0.514402065,20,1.025
L1,L1_V40_03,2099,2.985,0.360134003,0.514402065,21,1.075
L1,L1_V40_03,2099,2.985,0.376884422,0.514402065,22,1.125
L1,L1_V40_03,2099,2.985,0.393634841,0.514402065,23,1.175
L1,L1_V40_03,2099,2.985,0.41038526,0.514402065,24,1.225
L1,L1_V40_03,2099,2.985,0.427135678,0.514402065,25,1.275
L1,L1_V40_03,2099,2.985,0.443886097,0.499272593,26,1.325
L1,L1_V40_03,2099,2.985,0.460636516,0.48414312,27,1.375
L1,L1_V40_03,2099,2.985,0.477386935,0.469013648,28,1.425
L1,L1_V40_03,2099,2.985,0.494137353,0.453884175,29,1.475
L1,L1_V40_03,2099,2.985,0.510887772,0.453884175,30,1.525
L1,L1_V40_03,2099,2.985,0.527638191,0.453884175,31,1.575
L1,L1_V40_03,2099,2.985,0.54438861,0.453884175,32,1.625
L1,L1_V40_03,2099,2.985,0.561139028,0.453884175,33,1.675
L1,L1_V40_03,2099,2.985,0.577889447,0.453884175,34,1.725
L1,L1_V40_03,2099,2.985,0.594639866,0.453884175,35,1.775
L1,L1_V40_03,2099,2.985,0.611390285,0.453884175,36,1.825
L1,L1_V40_03,2099,2.985,0.628140704,0.453884175,37,1.875
L1,L1_V40_03,2099,2.985,0.644891122,0.453884175,38,1.925
L1,L1_V40_03,2099,2.985,0.661641541,0.453884175,39,1.975
L1,L1_V40_03,2099,2.985,0.67839196,0.453884175,40,2.025
L1,L1_V40_03,2099,2.985,0.695142379,0.453884175,41,2.075
L1,L1_V40_03,2099,2.985,0.711892797,0.453884175,42,2.125
L1,L1_V40_03,2099,2.985,0.728643216,0.453884175,43,2.175
L1,L1_V40_03,2099,2.985,0.745393635,0.453884175,44,2.225
L1,L1_V40_03,2099,2.985,0.762144054,0.453884175,45,2.275
L1,L1_V40_03,2099,2.985,0.778894472,0.453884175,46,2.325
L1,L1_V40_03,2099,2.985,0.795644891,0.453884175,47,2.375
L1,L1_V40_03,2099,2.985,0.81239531,0.453884175,48,2.425
L1,L1_V40_03,2099,2.985,0.829145729,0.453884175,49,2.475
L1,L1_V40_03,2099,2.985,0.845896147,0.453884175,50,2.525
L1,L1_V40_03,2099,2.985,0.862646566,0.453884175,51,2.575
L1,L1_V40_03,2099,2.985,0.879396985,0.453884175,52,2.625
L1,L1_V40_03,2099,2.985,0.896147404,0.453884175,53,2.675
L1,L1_V40_03,2099,2.985,0.912897822,0.453884175,54,2.725
L1,L1_V40_03,2099,2.985,0.929648241,0.453884175,55,2.775
L1,L1_V40_03,2099,2.985,0.94639866,0.453884175,56,2.825
L1,L1_V40_03,2099,2.985,0.963149079,0.453884175,57,2.875
L1,L1_V40_03,2099,2.985,0.979899497,0.453884175,58,2.925
L1,L1_V40_03,2099,2.985,0.996649916,0.453884175,59,2.975
L1,L1_V011,2011,2.985,0.008375209,0.499272522,0,0.025
L1,L1_V011,2011,2.985,0.025125628,0.499272522,1,0.075
L1,L1_V011,2011,2.985,0.041876047,0.499272522,2,0.125
L1,L1_V011,2011,2.985,0.058626466,0.499272522,3,0.175
L1,L1_V011,2011,2.985,0.075376884,0.499272522,4,0.225
L1,L1_V011,2011,2.985,0.092127303,0.499272522,5,0.275
L1,L1_V011,2011,2.985,0.108877722,0.499272522,6,0.325
L1,L1_V011,2011,2.985,0.125628141,0.499272522,7,0.375
L1,L1_V011,2011,2.985,0.142378559,0.499272522,8,0.425
L1,L1_V011,2011,2.985,0.159128978,0.499272522,9,0.475
L1,L1_V011,2011,2.985,0.175879397,0.499272522,10,0.525
L1,L1_V011,2011,2.985,0.192629816,0.499272522,11,0.575
L1,L1_V011,2011,2.985,0.209380235,0.499272522,12,0.625
L1,L1_V011,2011,2.985,0.226130653,0.499272522,13,0.675
L1,L1_V011,2011,2.985,0.242881072,0.499272522,14,0.725
L1,L1_V011,2011,2.985,0.259631491,0.499272522,15,0.775
L1,L1_V011,2011,2.985,0.27638191,0.499272522,16,0.825
L1,L1_V011,2011,2.985,0.293132328,0.499272522,17,0.875
L1,L1_V011,2011,2.985,0.309882747,0.499272522,18,0.925
L1,L1_V011,2011,2.985,0.326633166,0.499272522,19,0.975
L1,L1_V011,2011,2.985,0.343383585,0.499272522,20,1.025
L1,L1_V011,2011,2.985,0.360134003,0.499272522,21,1.075
L1,L1_V011,2011,2.985,0.376884422,0.499272522,22,1.125
L1,L1_V011,2011,2.985,0.393634841,0.499272522,23,1.175
L1,L1_V011,2011,2.985,0.41038526,0.499272522,24,1.225
L1,L1_V011,2011,2.985,0.427135678,0.499272522,25,1.275
L1,L1_V011,2011,2.985,0.443886097,0.499272522,26,1.325
L1,L1_V011,2011,2.985,0.460636516,0.484143051,27,1.375
L1,L1_V011,2011,2.985,0.477386935,0.469013581,28,1.425
L1,L1_V011,2011,2.985,0.494137353,0.453884111,29,1.475
L1,L1_V011,2011,2.985,0.510887772,0.43875464,30,1.525
L1,L1_V011,2011,2.985,0.527638191,0.42362517,31,1.575
L1,L1_V011,2011,2.985,0.54438861,0.4084957,32,1.625
L1,L1_V011,2011,2.985,0.561139028,0.393366229,33,1.675
L1,L1_V011,2011,2.985,0.577889447,0.378236759,34,1.725
L1,L1_V011,2011,2.985,0.594639866,0.363107289,35,1.775
L1,L1_V011,2011,2.985,0.611390285,0.347977818,36,1.825
L1,L1_V011,2011,2.985,0.628140704,0.332848348,37,1.875
L1,L1_V011,2011,2.985,0.644891122,0.317718877,38,1.925
L1,L1_V011,2011,2.985,0.661641541,0.302589407,39,1.975
L1,L1_V011,2011,2.985,0.67839196,0.287459937,40,2.025
L1,L1_V011,2011,2.985,0.695142379,0.272330466,41,2.075
L1,L1_V011,2011,2.985,0.711892797,0.257200996,42,2.125
L1,L1_V011,2011,2.985,0.728643216,0.242071526,43,2.175
L1,L1_V011,2011,2.985,0.745393635,0.226942055,44,2.225
L1,L1_V011,2011,2.985,0.762144054,0.211812585,45,2.275
L1,L1_V011,2011,2.985,0.778894472,0.196683115,46,2.325
L1,L1_V011,2011,2.985,0.795644891,0.181553644,47,2.375
L1,L1_V011,2011,2.985,0.81239531,0.166424174,48,2.425
L1,L1_V011,2011,2.985,0.829145729,0.151294704,49,2.475
L1,L1_V011,2011,2.985,0.845896147,0.136165233,50,2.525
L1,L1_V011,2011,2.985,0.862646566,0.121035763,51,2.575
L1,L1_V011,2011,2.985,0.879396985,0.105906292,52,2.625
L1,L1_V011,2011,2.985,0.896147404,0.090776822,53,2.675
L1,L1_V011,2011,2.985,0.912897822,0.075647352,54,2.725
L1,L1_V011,2011,2.985,0.929648241,0.060517881,55,2.775
L1,L1_V011,2011,2.985,0.94639866,0.045388411,56,2.825
L1,L1_V011,2011,2.985,0.963149079,0.030258941,57,2.875
L1,L1_V011,2011,2.985,0.979899497,0.01512947,58,2.925
L1,L1_V30_03,2083,1.85,0.013513514,0.457774879,0,0.025
L1,L1_V30_03,2083,1.85,0.040540541,0.473034042,1,0.075
L1,L1_V30_03,2083,1.85,0.067567568,0.488293205,2,0.125
L1,L1_V30_03,2083,1.85,0.094594595,0.503552367,3,0.175
L1,L1_V30_03,2083,1.85,0.121621622,0.488293205,4,0.225
L1,L1_V30_03,2083,1.85,0.148648649,0.473034042,5,0.275
L1,L1_V30_03,2083,1.85,0.175675676,0.457774879,6,0.325
L1,L1_V30_03,2083,1.85,0.202702703,0.442515717,7,0.375
L1,L1_V30_03,2083,1.85,0.22972973,0.427256554,8,0.425
L1,L1_V30_03,2083,1.85,0.256756757,0.411997391,9,0.475
L1,L1_V30_03,2083,1.85,0.283783784,0.396738229,10,0.525
L1,L1_V30_03,2083,1.85,0.310810811,0.381479066,11,0.575
L1,L1_V30_03,2083,1.85,0.337837838,0.366219904,12,0.625
L1,L1_V30_03,2083,1.85,0.364864865,0.350960741,13,0.675
L1,L1_V30_03,2083,1.85,0.391891892,0.335701578,14,0.725
L1,L1_V30_03,2083,1.85,0.418918919,0.320442416,15,0.775
L1,L1_V30_03,2083,1.85,0.445945946,0.305183253,16,0.825
L1,L1_V30_03,2083,1.85,0.472972973,0.28992409,17,0.875
L1,L1_V30_03,2083,1.85,0.5,0.274664928,18,0.925
L1,L1_V30_03,2083,1.85,0.527027027,0.259405765,19,0.975
L1,L1_V30_03,2083,1.85,0.554054054,0.244146602,20,1.025
L1,L1_V30_03,2083,1.85,0.581081081,0.22888744,21,1.075
L1,L1_V30_03,2083,1.85,0.608108108,0.213628277,22,1.125
L1,L1_V30_03,2083,1.85,0.635135135,0.198369114,23,1.175
L1,L1_V30_03,2083,1.85,0.662162162,0.183109952,24,1.225
L1,L1_V30_03,2083,1.85,0.689189189,0.167850789,25,1.275
L1,L1_V30_03,2083,1.85,0.716216216,0.152591626,26,1.325
L1,L1_V30_03,2083,1.85,0.743243243,0.137332464,27,1.375
L1,L1_V30_03,2083,1.85,0.77027027,0.122073301,28,1.425
L1,L1_V30_03,2083,1.85,0.797297297,0.106814139,29,1.475
L1,L1_V30_03,2083,1.85,0.824324324,0.091554976,30,1.525
L1,L1_V30_03,2083,1.85,0.851351351,0.076295813,31,1.575
L1,L1_V30_03,2083,1.85,0.878378378,0.061036651,32,1.625
L1,L1_V30_03,2083,1.85,0.905405405,0.045777488,33,1.675
L1,L1_V30_03,2083,1.85,0.932432432,0.030518325,34,1.725
L1,L1_V30_03,2083,1.85,0.959459459,0.015259163,35,1.775
L1,L1_V30_03,2083,1.85,0.986486486,0.015259163,36,1.825
L1,L1_V006,2006,1.9,0.013157895,0.442515706,0,0.025
L1,L1_V006,2006,1.9,0.039473684,0.457774868,1,0.075
L1,L1_V006,2006,1.9,0.065789474,0.473034031,2,0.125
L1,L1_V006,2006,1.9,0.092105263,0.488293193,3,0.175
L1,L1_V006,2006,1.9,0.118421053,0.503552355,4,0.225
L1,L1_V006,2006,1.9,0.144736842,0.488293193,5,0.275
L1,L1_V006,2006,1.9,0.171052632,0.473034031,6,0.325
L1,L1_V006,2006,1.9,0.197368421,0.457774868,7,0.375
L1,L1_V006,2006,1.9,0.223684211,0.442515706,8,0.425
L1,L1_V006,2006,1.9,0.25,0.427256544,9,0.475
L1,L1_V006,2006,1.9,0.276315789,0.411997382,10,0.525
L1,L1_V006,2006,1.9,0.302631579,0.396738219,11,0.575
L1,L1_V006,2006,1.9,0.328947368,0.381479057,12,0.625
L1,L1_V006,2006,1.9,0.355263158,0.366219895,13,0.675
L1,L1_V006,2006,1.9,0.381578947,0.350960732,14,0.725
L1,L1_V006,2006,1.9,0.407894737,0.33570157,15,0.775
L1,L1_V006,2006,1.9,0.434210526,0.320442408,16,0.825
L1,L1_V006,2006,1.9,0.460526316,0.305183246,17,0.875
L1,L1_V006,2006,1.9,0.486842105,0.289924083,18,0.925
L1,L1_V006,2006,1.9,0.513157895,0.274664921,19,0.975
L1,L1_V006,2006,1.9,0.539473684,0.259405759,20,1.025
L1,L1_V006,2006,1.9,0.565789474,0.244146596,21,1.075
L1,L1_V006,2006,1.9,0.592105263,0.228887434,22,1.125
L1,L1_V006,2006,1.9,0.618421053,0.213628272,23,1.175
L1,L1_V006,2006,1.9,0.644736842,0.19836911,24,1.225
L1,L1_V006,2006,1.9,0.671052632,0.183109947,25,1.275
L1,L1_V006,2006,1.9,0.697368421,0.167850785,26,1.325
L1,L1_V006,2006,1.9,0.723684211,0.152591623,27,1.375
L1,L1_V006,2006,1.9,0.75,0.137332461,28,1.425
L1,L1_V006,2006,1.9,0.776315789,0.122073298,29,1.475
L1,L1_V006,2006,1.9,0.802631579,0.106814136,30,1.525
L1,L1_V006,2006,1.9,0.828947368,0.091554974,31,1.575
L1,L1_V006,2006,1.9,0.855263158,0.076295811,32,1.625
L1,L1_V006,2006,1.9,0.881578947,0.061036649,33,1.675
L1,L1_V006,2006,1.9,0.907894737,0.045777487,34,1.725
L1,L1_V006,2006,1.9,0.934210526,0.030518325,35,1.775
L1,L1_V006,2006,1.9,0.960526316,0.015259162,36,1.825
L1,L1_V40_04,2100,2.44,0.010245902,0.457774966,0,0.025
L1,L1_V40_04,2100,2.44,0.030737705,0.457774966,1,0.075
L1,L1_V40_04,2100,2.44,0.051229508,0.457774966,2,0.125
L1,L1_V40_04,2100,2.44,0.071721311,0.457774966,3,0.175
L1,L1_V40_04,2100,2.44,0.092213115,0.457774966,4,0.225
L1,L1_V40_04,2100,2.44,0.112704918,0.457774966,5,0.275
L1,L1_V40_04,2100,2.44,0.133196721,0.457774966,6,0.325
L1,L1_V40_04,2100,2.44,0.153688525,0.457774966,7,0.375
L1,L1_V40_04,2100,2.44,0.174180328,0.457774966,8,0.425
L1,L1_V40_04,2100,2.44,0.194672131,0.457774966,9,0.475
L1,L1_V40_04,2100,2.44,0.215163934,0.457774966,10,0.525
L1,L1_V40_04,2100,2.44,0.235655738,0.457774966,11,0.575
L1,L1_V40_04,2100,2.44,0.256147541,0.457774966,12,0.625
L1,L1_V40_04,2100,2.44,0.276639344,0.457774966,13,0.675
L1,L1_V40_04,2100,2.44,0.297131148,0.457774966,14,0.725
L1,L1_V40_04,2100,2.44,0.317622951,0.457774966,15,0.775
L1,L1_V40_04,2100,2.44,0.338114754,0.457774966,16,0.825
L1,L1_V40_04,2100,2.44,0.358606557,0.457774966,17,0.875
L1,L1_V40_04,2100,2.44,0.379098361,0.457774966,18,0.925
L1,L1_V40_04,2100,2.44,0.399590164,0.457774966,19,0.975
L1,L1_V40_04,2100,2.44,0.420081967,0.457774966,20,1.025
L1,L1_V40_04,2100,2.44,0.44057377,0.457774966,21,1.075
L1,L1_V40_04,2100,2.44,0.461065574,0.457774966,22,1.125
L1,L1_V40_04,2100,2.44,0.481557377,0.457774966,23,1.175
L1,L1_V40_04,2100,2.44,0.50204918,0.457774966,24,1.225
L1,L1_V40_04,2100,2.44,0.522540984,0.457774966,25,1.275
L1,L1_V40_04,2100,2.44,0.543032787,0.457774966,26,1.325
L1,L1_V40_04,2100,2.44,0.56352459,0.457774966,27,1.375
L1,L1_V40_04,2100,2.44,0.584016393,0.457774966,28,1.425
L1,L1_V40_04,2100,2.44,0.604508197,0.457774966,29,1.475
L1,L1_V40_04,2100,2.44,0.625,0.473034132,30,1.525
L1,L1_V40_04,2100,2.44,0.645491803,0.488293297,31,1.575
L1,L1_V40_04,2100,2.44,0.665983607,0.503552463,32,1.625
L1,L1_V40_04,2100,2.44,0.68647541,0.518811628,33,1.675
L1,L1_V40_04,2100,2.44,0.706967213,0.518811628,34,1.725
L1,L1_V40_04,2100,2.44,0.727459016,0.518811628,35,1.775
L1,L1_V40_04,2100,2.44,0.74795082,0.518811628,36,1.825
L1,L1_V40_04,2100,2.44,0.768442623,0.518811628,37,1.875
L1,L1_V40_04,2100,2.44,0.788934426,0.518811628,38,1.925
L1,L1_V40_04,2100,2.44,0.80942623,0.518811628,39,1.975
L1,L1_V40_04,2100,2.44,0.829918033,0.518811628,40,2.025
L1,L1_V40_04,2100,2.44,0.850409836,0.518811628,41,2.075
L1,L1_V40_04,2100,2.44,0.870901639,0.518811628,42,2.125
L1,L1_V40_04,2100,2.44,0.891393443,0.518811628,43,2.175
L1,L1_V40_04,2100,2.44,0.911885246,0.518811628,44,2.225
L1,L1_V40_04,2100,2.44,0.932377049,0.518811628,45,2.275
L1,L1_V40_04,2100,2.44,0.952868852,0.518811628,46,2.325
L1,L1_V40_04,2100,2.44,0.973360656,0.518811628,47,2.375
L1,L1_V40_04,2100,2.44,0.993852459,0.518811628,48,2.425
L1,L1_V012,2012,4.265,0.017584994,0.030518336,1,0.075
L1,L1_V012,2012,4.265,0.029308324,0.045777504,2,0.125
L1,L1_V012,2012,4.265,0.041031653,0.061036672,3,0.175
L1,L1_V012,2012,4.265,0.052754982,0.076295841,4,0.225
L1,L1_V012,2012,4.265,0.064478312,0.091555009,5,0.275
L1,L1_V012,2012,4.265,0.076201641,0.106814177,6,0.325
L1,L1_V012,2012,4.265,0.087924971,0.122073345,7,0.375
L1,L1_V012,2012,4.265,0.0996483,0.137332513,8,0.425
L1,L1_V012,2012,4.265,0.11137163,0.152591681,9,0.475
L1,L1_V012,2012,4.265,0.123094959,0.167850849,10,0.525
L1,L1_V012,2012,4.265,0.134818288,0.183110017,11,0.575
L1,L1_V012,2012,4.265,0.146541618,0.198369185,12,0.625
L1,L1_V012,2012,4.265,0.158264947,0.213628354,13,0.675
L1,L1_V012,2012,4.265,0.169988277,0.228887522,14,0.725
L1,L1_V012,2012,4.265,0.181711606,0.24414669,15,0.775
L1,L1_V012,2012,4.265,0.193434936,0.259405858,16,0.825
L1,L1_V012,2012,4.265,0.205158265,0.274665026,17,0.875
L1,L1_V012,2012,4.265,0.216881594,0.289924194,18,0.925
L1,L1_V012,2012,4.265,0.228604924,0.305183362,19,0.975
L1,L1_V012,2012,4.265,0.240328253,0.32044253,20,1.025
L1,L1_V012,2012,4.265,0.252051583,0.335701698,21,1.075
L1,L1_V012,2012,4.265,0.263774912,0.350960866,22,1.125
L1,L1_V012,2012,4.265,0.275498242,0.366220035,23,1.175
L1,L1_V012,2012,4.265,0.287221571,0.381479203,24,1.225
L1,L1_V012,2012,4.265,0.2989449,0.396738371,25,1.275
L1,L1_V012,2012,4.265,0.31066823,0.411997539,26,1.325
L1,L1_V012,2012,4.265,0.322391559,0.427256707,27,1.375
L1,L1_V012,2012,4.265,0.334114889,0.442515875,28,1.425
L1,L1_V012,2012,4.265,0.345838218,0.457775043,29,1.475
L1,L1_V012,2012,4.265,0.357561547,0.473034211,30,1.525
L1,L1_V012,2012,4.265,0.369284877,0.488293379,31,1.575
L1,L1_V012,2012,4.265,0.381008206,0.503552548,32,1.625
L1,L1_V012,2012,4.265,0.392731536,0.503552548,33,1.675
L1,L1_V012,2012,4.265,0.404454865,0.503552548,34,1.725
L1,L1_V012,2012,4.265,0.416178195,0.503552548,35,1.775
L1,L1_V012,2012,4.265,0.427901524,0.503552548,36,1.825
L1,L1_V012,2012,4.265,0.439624853,0.503552548,37,1.875
L1,L1_V012,2012,4.265,0.451348183,0.503552548,38,1.925
L1,L1_V012,2012,4.265,0.463071512,0.503552548,39,1.975
L1,L1_V012,2012,4.265,0.474794842,0.503552548,40,2.025
L1,L1_V012,2012,4.265,0.486518171,0.503552548,41,2.075
L1,L1_V012,2012,4.265,0.498241501,0.503552548,42,2.125
L1,L1_V012,2012,4.265,0.50996483,0.503552548,43,2.175
L1,L1_V012,2012,4.265,0.521688159,0.503552548,44,2.225
L1,L1_V012,2012,4.265,0.533411489,0.503552548,45,2.275
L1,L1_V012,2012,4.265,0.545134818,0.503552548,46,2.325
L1,L1_V012,2012,4.265,0.556858148,0.503552548,47,2.375
L1,L1_V012,2012,4.265,0.568581477,0.503552548,48,2.425
L1,L1_V012,2012,4.265,0.580304807,0.503552548,49,2.475
L1,L1_V012,2012,4.265,0.592028136,0.503552548,50,2.525
L1,L1_V012,2012,4.265,0.603751465,0.503552548,51,2.575
L1,L1_V012,2012,4.265,0.615474795,0.503552548,52,2.625
L1,L1_V012,2012,4.265,0.627198124,0.488293379,53,2.675
L1,L1_V012,2012,4.265,0.638921454,0.473034211,54,2.725
L1,L1_V012,2012,4.265,0.650644783,0.457775043,55,2.775
L1,L1_V012,2012,4.265,0.662368113,0.442515875,56,2.825
L1,L1_V012,2012,4.265,0.674091442,0.427256707,57,2.875
L1,L1_V012,2012,4.265,0.685814771,0.411997539,58,2.925
L1,L1_V012,2012,4.265,0.697538101,0.396738371,59,2.975
L1,L1_V012,2012,4.265,0.70926143,0.381479203,60,3.025
L1,L1_V012,2012,4.265,0.72098476,0.366220035,61,3.075
L1,L1_V012,2012,4.265,0.732708089,0.350960866,62,3.125
L1,L1_V012,2012,4.265,0.744431419,0.335701698,63,3.175
L1,L1_V012,2012,4.265,0.756154748,0.32044253,64,3.225
L1,L1_V012,2012,4.265,0.767878077,0.305183362,65,3.275
L1,L1_V012,2012,4.265,0.779601407,0.289924194,66,3.325
L1,L1_V012,2012,4.265,0.791324736,0.274665026,67,3.375
L1,L1_V012,2012,4.265,0.803048066,0.259405858,68,3.425
L1,L1_V012,2012,4.265,0.814771395,0.24414669,69,3.475
L1,L1_V012,2012,4.265,0.826494725,0.228887522,70,3.525
L1,L1_V012,2012,4.265,0.838218054,0.213628354,71,3.575
L1,L1_V012,2012,4.265,0.849941383,0.198369185,72,3.625
L1,L1_V012,2012,4.265,0.861664713,0.183110017,73,3.675
L1,L1_V012,2012,4.265,0.873388042,0.167850849,74,3.725
L1,L1_V012,2012,4.265,0.885111372,0.152591681,75,3.775
L1,L1_V012,2012,4.265,0.896834701,0.137332513,76,3.825
L1,L1_V012,2012,4.265,0.90855803,0.122073345,77,3.875
L1,L1_V012,2012,4.265,0.92028136,0.106814177,78,3.925
L1,L1_V012,2012,4.265,0.932004689,0.091555009,79,3.975
L1,L1_V012,2012,4.265,0.943728019,0.076295841,80,4.025
L1,L1_V012,2012,4.265,0.955451348,0.061036672,81,4.075
L1,L1_V012,2012,4.265,0.967174678,0.045777504,82,4.125
L1,L1_V012,2012,4.265,0.978898007,0.030518336,83,4.175
L1,L1_V012,2012,4.265,0.990621336,0.015259168,84,4.225
L1,L1_V002,2002,3.75,0.02,0.015259167,1,0.075
L1,L1_V002,2002,3.75,0.033333333,0.030518334,2,0.125
L1,L1_V002,2002,3.75,0.046666667,0.045777501,3,0.175
L1,L1_V002,2002,3.75,0.06,0.061036668,4,0.225
L1,L1_V002,2002,3.75,0.073333333,0.076295835,5,0.275
L1,L1_V002,2002,3.75,0.086666667,0.091555002,6,0.325
